"","movie_id","title","imdb_score","release_month","release_day","release_year","duration_mins","language","country","content_rating","aspect_ratio","distributor","number_news_articles","director","director_facebook_likes","actor_1_name","actor_1_facebook_likes","actor_1_known_for","actor_1_star_meter","actor_2_name","actor_2_facebook_likes","actor_2_known_for","actor_2_star_meter","actor_3_name","actor_3_facebook_likes","actor_3_known_for","actor_3_star_meter","movie_imdb_link","color","critic_reviews_number","user_votes_number","cast_total_facebook_likes","number_of_faces_in_movie_poster","user_reviews_number","movie_budget","movie_facebook_likes","sum_total_likes","ratio_movie_cast_likes","movie_meter_IMDB_pro","number_of_votes","cinematographer","production_company","plot_summary","Action","Adventure","Animation","Biography","Comedy","Crime","Documentary","Drama","Family","Fantasy","Film-Noir","History","Horror","Music","Musical","Mystery","Romance","Sci-Fi","Short","Sport","Thriller","War","Western"
"626","14908","The Trouble with Harry",7.2,"Oct",3,1955,99,"English","USA","Approved","1.5","Paramount",113,"Alfred Hitchcock",13000,"Jerry Mathers",282,"The Trouble with Harry (195",10353,"John Forsythe",255,"The Trouble with Harry (195",9,"Royal Dano",153,"Killer Klowns from Outer Space ",9,"http://www.imdb.com/title/tt0048750/?ref_=fn_tt_tt_1","Color",478,1165,1041,0,147,1200000,0,13769,0,9765,29068,"Robert Burks","Alfred J. Hitchcock Productions","The trouble with Harry is that he's dead, and everyone seems to have a different idea of what should be done with his body.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"627","14915","March or Die",6.3,"Aug",5,1977,107,"English","UK","PG","1.85","ITC",5,"Dick Richards",6,"Catherine Deneuve",963,"8 Women ",3844,"Terence Hill",750,"They Call Me Trinity ",889,"Jack O'Halloran",302,"Superman II ",111,"http://www.imdb.com/title/tt0076175/?ref_=fn_tt_tt_1","Color",446,1021,2209,1,321,9e+06,122,2094,0.06,28484,2564,"John Alcott","Sir Lew Grade","During the 1920s, French Foreign Legion Major William Foster's unit is protecting an archaeological dig, but the discovery of an Arab sacred burial site prompts the angry Arab tribes to attack Foster's small garrison.Read more: Plot summary","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"628","1492","Insidious",6.8,"May",1,2008,103,"English","USA","PG-13","2.35","Romantic Troubadour Entertainment",2,"James Wan",0,"Lin Shaye",852,"Insidious (I) ",1985,"Barbara Hershey",618,"Black Swan ",78,"Philip Friedman",513,"Insidious (I) ",1072,"http://www.imdb.com/title/tt1591095/?ref_=fn_tt_tt_1","Color",360,901,3030,1,788,1500000,60000,2058,29.15,24720,115,"Karl Kim","Romantic Troubadour Entertainment","Times are tough for talented, twenty-one year old filmmaker, Donny Rocconi. He grew up in New York City, a place where either you learn fast, or lose everything. Estranged from his mother, and never knowing his dead father, Donny sets out ...See more","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0"
"629","14941","Road Hard",6.1,"Mar",6,2015,98,"English","USA","Not Rated","2.35","FilmBuff",16,"Adam Carolla",102,"Jay Mohr",563,"Go ",7083,"Jim O'Heir",485,"Smothered by Mothers ",1705,"David Alan Grier",286,"In Living Color ",1595,"http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1","Color",46,368,2628,0,38,1500000,212,1510,0.14,46232,1619,"M\xc3\xa5rten Tedin","Sontalia","Following an expensive divorce and the cancellation of his TV show, a stand-up comic is forced to go back on the road to provide for his daughter.Read more: Plot summary","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"630","1496","Selena",6.7,"Mar",21,1997,127,"English","USA","PG","2.35","Warner Bros.",309,"Gregory Nava",16,"Jon Seda",565,"Twelve Monkeys ",4645,"Constance Marie",441,"George Lopez ",1583,"Jacob Vargas",327,"Heaven Is for Real ",1757,"http://www.imdb.com/title/tt0120094/?ref_=fn_tt_tt_1","Color",291,828,1735,1,159,2e+07,0,1421,0,3605,21639,"Edward Lachman","Q Productions","The true story of Selena Quintanilla-Perez, a Texas-born Tejano singer who rose from cult status to performing at the Astrodome, as well as having chart topping albums on the Latin music charts.Read more: Plot summary","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"631","14965","Sardaar Ji",6.6,"Jun",26,2015,141,"Panjabi","Canada","R","2.35","White Hill Production",5,"Rohit Jugraj",2,"Bhavkhandan Singh Rakhra",258,"The Fusion Generation ",122521,"Neeru Bajwa",85,"Jatt & Juliet ",1066,"Diljit Dosanjh",247,"Flying Punjab ",931,"http://www.imdb.com/title/tt4080386/?ref_=fn_tt_tt_1","Color",1,2703,434,2,812,3e+06,50,377,0.13,55960,1113,"Parixit Warrier","White Hill Production","A smart, young, fearless, Indian ghost hunter traps ghosts in bottles.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"632","14971","While We're Young",6.3,"Apr",17,2015,97,"English","USA","R","1.85","FilmNation Entertainment",267,"Noah Baumbach",387,"Naomi Watts",6000,"Mulholland Drive ",52,"Maria Dizzia",139,"Martha Marcy May Marlene ",1458,"Dree Hemingway",561,"Starlet (I) ",350,"http://www.imdb.com/title/tt1791682/?ref_=fn_tt_tt_1","Color",190,1453,6322,2,890,1e+07,0,6590,0,6917,39577,"Sam Levy","IAC Films","A middle-aged couple's career and marriage are overturned when a disarming young couple enters their lives.Read more: Plot summary","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"633","1499","The Wrestler",7.9,"Jan",30,2009,109,"English","USA","R","2.35","Wild Bunch",3308,"Darren Aronofsky",0,"Mark Margolis",1000,"Pi ",2586,"John D'Leo",245,"The Family (I) ",722,"Ajay Naidu",28,"Office Space ",305,"http://www.imdb.com/title/tt1125849/?ref_=fn_tt_tt_1","Color",310,1177,1582,0,632,6e+06,10000,1365,7.33,3668,272569,"Maryse Alberti","Wild Bunch","A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"634","15","Coach Carter",7.2,"Jan",14,2005,136,"English","USA","PG-13","2.35","Paramount",223,"Thomas Carter",49,"Channing Tatum",17000,"21 Jump Street ",573,"Rick Gonzalez",807,"War of the Worlds ",1223,"Robert Ri'chard",641,"Coach Carter ",1874,"http://www.imdb.com/title/tt0393162/?ref_=fn_tt_tt_1","Color",32,2997,20299,0,247,3e+07,0,18586,0,3940,106672,"Sharone Meir","Coach Carter","Controversy surrounds high school basketball coach Ken Carter after he benches his entire team for breaking their academic contract with him.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"635","1501","Latter Days",7.2,"Jul",10,2003,107,"English","USA","R","1.85","TLA Releasing",33,"C. Jay Cox",6,"Joseph Gordon-Levitt",23000,"Inception ",674,"Rob McElhenney",813,"b""Its Always Sunny in Philadelphia """,455,"Jacqueline Bisset",451,"Bullitt ",734,"http://www.imdb.com/title/tt0345551/?ref_=fn_tt_tt_1","Color",271,480,26017,2,311,850000,0,24341,0,14498,15851,"Carl Bartels","Funny Boy Films","A promiscuous gay party animal falls for a young Mormon missionary, leading to crisis, clichí€Œ©, and catastrophe.","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"636","1505","Dead Man Walking",7.6,"Feb",2,1996,122,"English","UK","R","1.85","Gramercy Pictures (I)",410,"Tim Robbins",0,"Lois Smith",276,"Lady Bird ",4576,"Celia Weston",258,"Knight and Day ",1665,"Robert Prosky",108,"Mrs. Doubtfire ",14,"http://www.imdb.com/title/tt0112818/?ref_=fn_tt_tt_1","Color",485,2680,903,0,215,1.1e+07,0,725,0,3974,80634,"Roger Deakins","Havoc","A nun, while comforting a convicted killer on death row, empathizes with both the killer and his victim's families.Read more: Plot summary","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"637","15057","Outside Providence",6.4,"Sep",1,1999,96,"English","USA","R","1.85","Miramax",24,"Michael Corrente",30,"Jonathan Brandis",761,"The NeverEnding Story II: The Next Chapter ",2215,"George Wendt",412,"Fletch ",1254,"Shawn Hatosy",336,"Alpha Dog ",1033,"http://www.imdb.com/title/tt0125971/?ref_=fn_tt_tt_1","Color",476,2754,2018,3,3,7e+06,0,1610,0,17575,8106,"Richard Crudo","Miramax","After one too many run ins with the law, a punk teenager from a working class background is sent to prep school by his frustrated dad, and learns a thing or two.Read more: Plot summary","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"638","15088","Shadow Conspiracy",4.9,"Jan",13,1997,103,"English","USA","R","2.35","Buena Vista",14,"George P. Cosmatos",170,"Sam Waterston",849,"Law & Order ",3172,"Ben Gazzara",623,"Road House ",1890,"Nicholas Turturro",191,"NYPD Blue ",1784,"http://www.imdb.com/title/tt0120107/?ref_=fn_tt_tt_1","Color",157,1751,2457,2,503,4.5e+07,68,1911,0.04,19362,4083,"Buzz Feitshans IV","Cinergi Pictures Entertainment","Bobby Bishop (Sheen) is a special assistant to the President of the United States. Accidentally, he meets his friend professor Pochenko on the street. Pochenko has time to tell Bishop about some conspiracy in the White House but then ...See moreBobby Bishop (Sheen) is a special assistant to the President of the United States. Accidentally, he meets his friend professor Pochenko on the street. Pochenko has time to tell Bishop about some conspiracy in the White House but then immediately gets killed by an assassin. Now bad guys are after Bobby as the only man who knows about a plot. Bishop must now not only survive, but to stop the conspirators from achieving their goal. And he doesn't know whom to trust. Written by Boris Shafir See lessRead more: Plot summary","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"639","1509","That's My Boy",5.6,"Jun",15,2012,116,"English","USA","R","2.35","Columbia Pictures Corporation",652,"Sean Anders",51,"Adam Sandler",11000,"The Waterboy ",383,"Leighton Meester",3000,"Gossip Girl ",560,"Will Forte",543,"Nebraska ",1198,"http://www.imdb.com/title/tt1232200/?ref_=fn_tt_tt_1","Color",65,2628,16484,2,227,7e+07,12000,14673,0.82,3352,79934,"Brandon Trost","Columbia Pictures Corporation","While in his teens, Donny fathered a son, Todd, and raised him as a single parent up until Todd's eighteenth birthday. Now, after not seeing each other for years, Todd's world comes crashing down when Donny resurfaces just before Todd's wedding.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"640","15094","Army of Darkness",7.6,"Feb",19,1993,88,"English","USA","R","1.85","Universal Pictures",1252,"Sam Raimi",0,"Patricia Tallman",901,"Night of the Living Dead ",8310,"Bridget Fonda",888,"A Simple Plan ",219,"Embeth Davidtz",693,"Bicentennial Man ",182,"http://www.imdb.com/title/tt0106308/?ref_=fn_tt_tt_1","Color",137,320,3913,0,676,1.3e+07,10000,2584,3.87,3006,146498,"Bill Pope","Dino De Laurentiis Company","A man is accidentally transported to 1300 A.D., where he must battle an army of the dead and retrieve the Necronomicon so he can return home.","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"641","15099","Harry Potter and the Deathly Hallows: Part I",6.4,"Nov",19,2010,106,"English","UK","PG-13","2.35","Warner Bros.",3647,"Matt Birch",0,"Rupert Grint",10000,"b""Harry Potter and the Sorcerers Stone """,1252,"Toby Jones",2000,"Tinker Tailor Soldier Spy ",519,"Alfred Enoch",4,"Harry Potter and the Deathly Hallows: Part 2 ",890,"http://www.imdb.com/title/tt1571403/?ref_=fn_tt_tt_1","Color",318,1181,14719,1,230,2.3e+07,25,13000,0,1043,399729,"Eduardo Serra","Warner Bros.","As Harry races against time and evil to destroy the Horcruxes, he uncovers the existence of three most powerful objects in the wizarding world: the Deathly Hallows.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"642","15101","Underworld: Rise of the Lycans",6.6,"Jan",23,2009,92,"English","USA","R","2.35","Screen Gems",498,"Patrick Tatopoulos",148,"Craig Parker",978,"The Lord of the Rings: The Two Towers ",3359,"Kevin Grevioux",593,"Underworld: Rise of the Lycans ",107,"Steven Mackintosh",146,"Underworld: Evolution ",1552,"http://www.imdb.com/title/tt0834001/?ref_=fn_tt_tt_1","Color",73,237,2184,1,180,3.5e+07,0,1946,0,5059,138187,"Ross Emery","Sketch Films","An origins story centered on the centuries-old feud between the race of aristocratic vampires and their onetime slaves, the Lycans.","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0"
"643","15106","Match Point",7.7,"Jan",20,2006,119,"English","UK","R","1.85","HanWay Films",624,"Woody Allen",11000,"Scarlett Johansson",19000,"Her ",114,"Mark Gatiss",567,"The League of Gentlemen ",1148,"Penelope Wilton",330,"The Best Exotic Marigold Hotel ",1428,"http://www.imdb.com/title/tt0416320/?ref_=fn_tt_tt_1","Color",198,657,20391,3,775,1.5e+07,0,30967,0,3628,186348,"Remi Adefarasin","BBC Films","At a turning point in his life, a former tennis pro falls for an actress who happens to be dating his friend and soon-to-be brother-in-law.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"644","15117","Prisoners",8.1,"Sep",20,2013,153,"English","USA","R","1.85","Warner Bros.",2629,"Denis Villeneuve",777,"Hugh Jackman",20000,"Les Mis\xc3\xa9rables ",336,"Jake Gyllenhaal",15000,"Nightcrawler ",378,"Dylan Minnette",4,"Prisoners ",477,"http://www.imdb.com/title/tt1392214/?ref_=fn_tt_tt_1","Color",370,1765,37321,2,690,4.6e+07,86000,36777,2.34,595,499357,"Roger Deakins","Alcon Entertainment","When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"645","1512","The Perfect Game",7,"Apr",16,2010,118,"English","Canada","PG","2.35","Image Entertainment",144,"William Dear",50,"Clifton Collins Jr.",968,"Capote ",2999,"Cheech Marin",844,"Born in East L.A. ",1703,"Bruce McGill",577,"Animal House ",1389,"http://www.imdb.com/title/tt0473102/?ref_=fn_tt_tt_1","Black and White",327,1261,4270,0,412,12500000,0,2517,0,24886,2925,"Bryan Greenberg","IndustryWorks Pictures","Based on a true story, a group of boys from Monterrey, Mexico who became the first non-U.S. team to win the Little League World Series.Read more: Plot summary","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"646","1513","The Mask of Zorro",6.7,"Jul",17,1998,136,"English","USA","PG-13","2.35","TriStar Pictures",293,"Martin Campbell",258,"Anthony Hopkins",12000,"The Silence of the Lambs ",671,"Tony Amendola",174,"Annabelle (I) ",39,"Stuart Wilson",815,"Hot Fuzz ",2071,"http://www.imdb.com/title/tt0120746/?ref_=fn_tt_tt_1","Color",64,373,12396,0,397,6.5e+07,0,12526,0,3839,151882,"Phil Meheux","TriStar Pictures","A young thief, seeking revenge for the death of his brother, is trained by the once great, but aged Zorro, who also pursues vengeance of his own.","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1"
"647","15137","The Kite Runner",7.6,"Jan",11,2008,128,"Dari","USA","PG-13","2.35","Paramount",295,"Marc Forster",395,"Mustafa Haidari",283,"The Kite Runner ",56221,"Shaun Toub",206,"Iron Man ",194,"Khalid Abdalla",76,"Green Zone ",1047,"http://www.imdb.com/title/tt0419887/?ref_=fn_tt_tt_1","Color",115,2585,904,0,281,2e+07,0,1045,0,7531,73252,"Roberto Schaefer","DreamWorks","After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"648","15143","Criminal Activities",5.8,"Nov",20,2015,94,"English","USA","TV-G","2.35","Diamond Pictures",46,"Jackie Earle Haley",0,"Rex Baker",15000,"Criminal Activities ",62041,"Edi Gathegi",725,"X-Men: First Class ",1358,"Travis Aaron Wade",421,"War of the Worlds ",2189,"http://www.imdb.com/title/tt3687310/?ref_=fn_tt_tt_1","Color",373,2200,17377,3,470,7e+06,0,16218,0,13692,7457,"Seamus Tierney","Capacity Pictures","Four young men make a risky investment together that puts them in trouble with the mob.Read more: Plot summary","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"649","15144","Growing Up Smith",8.2,"Feb",3,2017,102,"English","USA","PG-13","1.85","Instrum International",12,"Frank Lotito",5,"Brighton Sharbino",3000,"Miracles from Heaven ",3548,"Jake Busey",660,"The Predator ",244,"Tim Guinee",181,"99 Homes ",2018,"http://www.imdb.com/title/tt1105355/?ref_=fn_tt_tt_1","Color",171,107,4320,1,1,2e+06,232,3924,0.06,21988,799,"Thomas Scott Stanton","Brittany House Pictures","In 1979","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"650","15164","When a Stranger Calls",5,"Feb",3,2006,87,"English","USA","PG-13","2.35","Screen Gems",288,"Simon West",165,"Madeline Carroll",1000,"Flipped (I) ",2110,"Tessa Thompson",431,"Creed ",706,"Brian Geraghty",311,"The Hurt Locker ",1407,"http://www.imdb.com/title/tt0455857/?ref_=fn_tt_tt_1","Color",60,1633,2452,0,558,1.5e+07,0,1979,0,7829,39042,"Peter Menzies Jr.","Screen Gems","During a babysitting gig, a high-school student is harassed by an increasingly threatening prank caller.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"651","15196","Bridge of Spies",7.6,"Oct",16,2015,142,"English","USA","PG-13","2.35","Walt Disney Studios",1818,"Steven Spielberg",14000,"Tom Hanks",15000,"Cast Away ",86,"Mark Rylance",535,"Bridge of Spies ",441,"Amy Ryan",352,"Gone Baby Gone ",556,"http://www.imdb.com/title/tt3682448/?ref_=fn_tt_tt_1","Color",372,734,16944,0,442,4e+07,55000,29958,1.84,2579,250648,"Janusz Kaminski","DreamWorks","During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"652","1521","Who's Your Caddy?",2,"Jul",27,2007,93,"English","USA","PG-13","1.85","Bigfoot Ascendant Distribution",3,"Don Michael Paul",70,"Jeffrey Jones",692,"Amadeus ",3235,"Faizon Love",585,"Friday ",1887,"Lil' Wayne",373,"Suicide Squad ",244,"http://www.imdb.com/title/tt0785077/?ref_=fn_tt_tt_1","Color",167,400,3128,0,551,7e+06,446,1789,0.25,22240,14207,"Thomas L. Callaway","Ascendant Pictures","When a rap mogul from Atlanta tries to join a conservative country club in the Carolinas he runs into fierce opposition from the board President- but it's nothing that he and his entourage can't handle.Read more: Synopsis","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
